,locAbsJitter,std_delta_delta_log_energy,Ed2_1_coef,Ed2_2_coef,tqwt_energy_dec_28,tqwt_energy_dec_34,tqwt_TKEO_mean_dec_1,tqwt_TKEO_mean_dec_13,tqwt_TKEO_std_dec_1,tqwt_medianValue_dec_1,tqwt_medianValue_dec_2,tqwt_medianValue_dec_3,tqwt_medianValue_dec_4,tqwt_medianValue_dec_11,tqwt_meanValue_dec_1,tqwt_meanValue_dec_2,tqwt_meanValue_dec_3,tqwt_meanValue_dec_4,tqwt_meanValue_dec_5,tqwt_meanValue_dec_6,tqwt_meanValue_dec_7,tqwt_meanValue_dec_8,tqwt_meanValue_dec_9,tqwt_meanValue_dec_10,class
537,1.73e-05,0.011061,4.48e-05,5.56e-05,0.1121,6.86e-05,1.18e-06,0.0013374,8.13e-06,-1.99e-07,-2.07e-07,-1.43e-06,-3.55e-06,1.74e-05,1.36e-21,1.93e-21,-5.31e-21,-6.58e-21,-1.9e-21,-5.03e-21,3.96e-21,2.53e-20,-2.33e-20,1.77e-20,1.0
538,8.15e-05,0.036905,1.12e-06,2.46e-06,0.21861,5.96e-05,1.86e-06,0.00058684,0.00010155,-1.47e-07,1.19e-06,-1.01e-06,1.82e-07,4.91e-05,-1.6e-20,-7.86e-21,-1.95e-20,1.39e-20,-1e-20,-2.35e-21,1.94e-20,4.27e-20,-1.42e-20,-4.63e-20,1.0
539,3e-05,0.013879,1.83e-06,8.58e-06,0.16508,0.00013261,1.86e-06,0.0018119,4.08e-05,2.41e-06,8.02e-07,-2.11e-06,-1.65e-06,5.47e-05,-1.53e-20,-5.42e-21,-2.89e-21,-4.44e-21,-4.04e-21,2.94e-21,-2.03e-20,-3.34e-20,-5.78e-20,-1.67e-20,1.0
540,3.05e-06,0.011959,1.99e-08,8.92e-08,0.0024799,0.0070522,1.06e-06,0.00085532,2.64e-05,7.34e-07,-7.14e-10,2.11e-06,-5.95e-06,-1.78e-05,-3.25e-21,-1.42e-21,-5.4e-21,9.69e-21,2.57e-21,-2.94e-22,-1.11e-20,-1.97e-20,-4.57e-21,-1.74e-20,0.0
541,2.73e-06,0.014837,2.46e-08,9.4e-08,0.002749,0.02115,8.94e-07,0.0013702,1.98e-06,-3.21e-07,-1.21e-07,3.2e-07,-9.11e-07,-4.62e-05,-1.45e-21,-2.83e-22,-2.84e-21,-1.99e-21,4.47e-21,-3.93e-21,-1.98e-21,-4.4e-20,-2.13e-20,7.31e-21,0.0
542,2.39e-06,0.019036,1.43e-08,1.19e-07,0.00046902,0.000613,3.6e-06,0.0031315,5.36e-06,-1.08e-06,-2.01e-06,2.76e-06,-5.69e-06,0.00021051,6.93e-22,-8.85e-22,9.01e-22,-1.3e-21,4.66e-21,-2.5e-20,5.4e-20,-4.46e-20,-2.92e-20,3.89e-20,0.0
543,4.66e-06,0.0069568,1.65e-08,8.12e-08,4.12e-05,1.16e-05,2.41e-05,0.0037345,7.02e-05,2.16e-06,3.09e-06,-2.9e-06,-8.18e-08,-8.12e-05,5.49e-21,2e-20,3.31e-21,1.02e-21,3.55e-21,-3.82e-21,-1.23e-20,-5.71e-21,3.27e-20,1.1e-20,1.0
544,4.3e-06,0.0085688,8.9e-09,8.37e-08,1.81e-05,1.32e-05,1.77e-05,0.0056993,5.87e-05,-2.88e-07,8.62e-06,-7.62e-06,7.39e-06,5.31e-05,4.13e-21,-1.35e-20,-5.78e-21,-2.35e-21,-8.93e-21,-1.03e-21,6.84e-20,2.79e-20,1.32e-20,-5.42e-20,1.0
545,8.61e-06,0.02082,4.84e-08,3.88e-07,0.00013472,5.32e-05,7.33e-06,0.0049858,8.5e-05,-5.7e-07,5.29e-06,-3.25e-06,1.01e-05,1.06e-05,1.44e-20,-8e-21,-1.77e-20,1.55e-20,-9.67e-21,-1.25e-20,1.62e-20,-4.57e-20,6.19e-20,4.08e-20,1.0
546,4.4e-06,0.0092129,3.44e-09,3.76e-08,0.0013934,3.74e-05,8.26e-07,0.00014388,1.69e-06,-2.57e-06,-5.16e-07,2.43e-19,-1.42e-06,1.38e-05,4.28e-22,2.66e-22,-4.3e-22,-1.13e-21,-4.59e-22,2.68e-21,-4.18e-22,-1.16e-21,1.87e-21,-1e-20,1.0
547,4.76e-06,0.007288,7.5e-09,1.11e-07,0.00073065,6.37e-06,4.88e-07,0.00033954,1.11e-06,-1.6e-07,4.46e-07,-6.07e-21,-2.19e-07,4.07e-05,7.67e-22,-1.15e-22,1.14e-22,-1.91e-23,1.15e-22,-1.71e-21,-2.29e-21,2.4e-21,2.89e-21,-2.55e-20,1.0
548,4.52e-06,0.0086658,5.04e-09,5.29e-08,0.0018687,2.7e-05,7.93e-07,0.0001489,1.93e-06,-2.37e-06,1.46e-06,3.07e-20,1e-06,5.84e-05,3.13e-21,7.97e-22,1.59e-22,-7.39e-22,0.0,-5.14e-22,-8.81e-22,1.59e-22,8.75e-21,1.04e-20,1.0
549,1.42e-05,0.0095685,1.12e-08,9.25e-08,0.040252,1.99e-05,1.52e-06,1.59e-05,4.24e-06,3.45e-06,-1.42e-06,-1.01e-18,1.47e-07,-8.05e-07,1.07e-20,-5.06e-21,6.58e-22,1.2e-21,-2.48e-21,-7.52e-21,5.24e-21,2.33e-21,1.28e-20,5.63e-21,1.0
550,1.76e-05,0.0092295,1.74e-08,2.96e-07,0.003841,2.9e-05,5.4e-06,1.43e-05,1.61e-05,6.75e-09,9.61e-07,-7.22e-19,-3.29e-06,3.91e-06,9.44e-22,9.2e-22,3.87e-21,-7.6e-21,-3.67e-22,1.86e-20,-1.43e-20,-4.44e-21,1.5e-20,2.22e-20,1.0
551,1.53e-05,0.018865,2.46e-08,1.99e-07,0.0035847,5.86e-06,3.25e-06,1.69e-05,6.37e-06,2.06e-06,1.61e-06,-1.46e-18,-4.1e-06,8.27e-06,-1.51e-21,1.27e-21,-1.77e-21,-1.02e-21,-4.78e-25,8.84e-22,-1.72e-21,-1.05e-21,2.99e-21,1.17e-21,1.0
552,5.58e-06,0.016013,5.96e-08,1.73e-07,0.00083512,3.96e-05,5.29e-06,0.00010533,1.73e-05,-7.65e-07,-1.02e-06,-4.17e-07,1.27e-06,4.83e-06,2.07e-22,-1.3e-21,3.5e-22,-8.67e-22,4.4e-21,1.49e-21,7.93e-22,-3.01e-21,-6.34e-23,3.35e-21,1.0
553,4.19e-06,0.026217,1.34e-08,3.52e-07,0.00020949,5.13e-06,9.43e-07,8.14e-05,2.12e-06,2.13e-07,1.12e-06,7.86e-07,-1.66e-06,-1.3e-06,9.37e-22,8.85e-23,3.37e-21,-3e-21,4.01e-21,-9.18e-22,-1.01e-21,-3.75e-21,-1.84e-21,6.09e-22,1.0
554,8.05e-06,0.035439,1.43e-08,1.41e-07,0.00017454,1.25e-05,2.52e-06,7.39e-05,7.94e-06,-8.75e-08,-1.15e-07,3.36e-07,-1.5e-06,-1.57e-06,9.55e-22,3.3e-22,8.39e-22,-2.68e-21,-1.61e-21,2.12e-21,-2.97e-21,-6.26e-21,-7.03e-21,1.34e-21,1.0
555,9.07e-06,0.013437,4.87e-09,3.22e-08,0.0037442,0.0008774,6.66e-07,0.003735,4e-06,9.97e-07,1.02e-06,3.16e-06,-2.31e-06,-2.1e-05,7.38e-22,1.24e-21,-4.27e-21,-2.96e-21,-1.23e-20,-4.55e-21,-2.11e-21,6.34e-21,-5.14e-20,8.48e-20,1.0
556,1.42e-05,0.012738,6.06e-09,6.45e-08,0.0059578,6.35e-05,1.28e-06,0.0027756,3.41e-05,-1.08e-06,9.92e-07,-3.24e-07,-3.73e-06,0.00017446,-1.46e-20,-9.91e-22,7.09e-21,-1.51e-20,3.79e-21,-8.81e-21,2.06e-20,1.08e-20,6.44e-20,-1.67e-20,1.0
557,8.4e-06,0.0085072,4.54e-09,3.61e-08,0.0062792,0.00019441,2.48e-06,0.0045438,1.66e-05,2.94e-07,-1.17e-07,-1.19e-06,1.2e-06,1.74e-05,2.36e-22,-7.08e-22,1.09e-20,8.92e-21,-3.55e-21,-1.76e-21,-6.87e-21,4.65e-21,3.81e-21,1.13e-20,1.0
558,9.12e-06,0.0071973,1.19e-08,9.52e-08,0.030425,4.37e-06,1.13e-06,6.4e-06,3.36e-06,-1.24e-07,5.06e-07,-1.59e-07,3.16e-07,1.38e-06,1.03e-22,-6.42e-22,1.24e-21,-5.67e-22,-1.62e-21,3.86e-21,3.3e-22,1.19e-21,-8.88e-22,-6.09e-22,1.0
559,8.89e-06,0.0072415,8.94e-09,8.23e-08,0.0033858,7.81e-06,9.68e-07,3.54e-05,3.26e-06,1.28e-07,-2.05e-08,4.16e-07,9.17e-07,2.24e-06,4.72e-22,-8.63e-22,9.29e-22,2.8e-21,1.96e-21,-2.2e-22,4.23e-21,5.81e-22,3.84e-21,1.08e-20,1.0
560,8.49e-06,0.0074223,1.61e-08,9.19e-08,0.017285,1.91e-05,1.02e-06,5.11e-06,3.05e-06,-2.44e-07,4.55e-07,-3.55e-07,-1.26e-06,-9.03e-06,-6.27e-22,-7.79e-22,-4.05e-22,-3.4e-21,3.66e-21,-4.55e-21,3.17e-21,1.59e-22,3.55e-21,3.46e-21,1.0
561,2.84e-06,0.0041302,5.38e-09,4.16e-08,3.05e-05,0.00022589,8.06e-07,0.022985,3.25e-05,-6.42e-07,2.94e-07,3.53e-06,-4.12e-06,-4.75e-05,-7.14e-21,1.24e-21,-9.94e-21,2.65e-21,-1.71e-20,0.0,2.94e-20,-4.23e-22,-1.42e-20,7.49e-20,0.0
562,1.02e-05,0.0042325,6.48e-09,2.94e-08,5.73e-05,0.00025663,2.67e-06,0.032113,4.37e-05,2.35e-06,-4.92e-07,-2.63e-06,1.35e-07,-4.76e-06,5.65e-21,-9.31e-21,-1.8e-20,1.03e-20,1.94e-20,-7.13e-21,-1.31e-20,-2.05e-20,-4.02e-20,2.26e-20,0.0
563,1.88e-06,0.0054925,4.32e-09,2.62e-08,2.91e-05,0.00016919,7.98e-07,0.02308,1.4e-05,-2.48e-06,1.67e-06,-1.62e-06,8.28e-06,2.35e-05,-1.83e-21,8.96e-21,2.68e-21,-1.43e-21,-2.75e-21,3.67e-22,-5.99e-21,2.75e-21,1.99e-20,-1.86e-20,0.0
564,3.55e-06,0.012757,8.44e-09,3.52e-08,7.07e-05,1.79e-06,8.66e-07,0.0017153,5.2e-05,-2.96e-06,-1.39e-06,-1.94e-19,-1.78e-06,-3.95e-05,2.03e-20,-2.12e-21,1.57e-20,4e-20,-4.89e-22,-9.4e-21,1.41e-21,-1.69e-21,2.94e-20,9.56e-20,1.0
565,3.51e-06,0.01102,1.36e-08,5.93e-08,3.67e-05,2.39e-06,6.39e-07,0.0025584,4.87e-05,-2.76e-07,-1.05e-06,0.0,1.12e-06,-3.37e-05,2.6e-21,1.19e-20,3.4e-22,-1.01e-20,-7.34e-22,-1.07e-20,7.4e-21,-3.38e-21,6.6e-21,-2.44e-21,1.0
566,9.51e-06,0.021271,6.97e-08,3.69e-07,3.56e-05,4.14e-06,2.85e-07,0.002839,1.36e-06,-1.49e-06,5.57e-07,1.78e-17,-6.72e-08,0.00013393,1.95e-21,-7.08e-23,8.07e-22,1.02e-22,1.5e-21,-1.95e-21,-2.07e-21,6.13e-21,1.93e-20,-2.25e-20,1.0
567,3.32e-06,0.0076397,1.4e-08,6.7e-08,1.66e-05,5.73e-05,1.09e-06,0.132,2.57e-05,-4.05e-07,-4.57e-07,-2.4e-06,-2.6e-06,9.59e-07,6.49e-21,1.45e-21,2.04e-21,-2.55e-21,8.08e-21,3.08e-21,2.15e-20,-8.96e-20,4.11e-20,1.52e-19,0.0
568,3.28e-06,0.0074408,1.07e-08,3.2e-08,5.39e-06,1.98e-05,1.71e-06,0.10118,6.5e-06,9.97e-07,2.41e-07,-3.3e-06,1.93e-06,0.00013457,-2.18e-21,-2.48e-22,-9.6e-21,-3.52e-21,6.97e-21,-9.25e-21,0.0,4.06e-20,-3.86e-20,1.16e-19,0.0
569,3.51e-06,0.0047893,1.44e-08,4.75e-08,1.13e-05,2.69e-05,8.54e-07,0.11152,9.91e-06,6.27e-07,1.72e-06,8.14e-07,1.27e-06,-0.00011397,6.49e-22,1.23e-20,-7.01e-21,6.78e-21,1.22e-21,-5.87e-21,3.05e-20,2.75e-20,-1.17e-20,6.21e-20,0.0
570,5.88e-06,0.0079295,8.69e-09,1.03e-07,9.76e-05,1.23e-05,4.74e-06,0.00036418,1.26e-05,4.82e-07,8.07e-07,1.9e-06,1.84e-06,4.64e-06,-1.52e-21,4.57e-21,-3.31e-21,-1.29e-21,-2.6e-22,-3.08e-21,-3.39e-21,-8.46e-22,8.47e-21,-1.98e-21,1.0
571,8.18e-06,0.01235,3.99e-08,1.99e-07,0.00018705,6.4e-06,5.64e-06,0.00039787,1.49e-05,-7.44e-07,-8.44e-07,2.32e-06,1.11e-07,2.43e-06,1.03e-22,-6.2e-22,-2.68e-21,-3.06e-22,3.67e-22,2.08e-21,1.34e-21,-1.91e-21,1.82e-21,1.97e-21,1.0
572,7.61e-06,0.0080072,1.32e-08,2.52e-07,0.00014039,8.81e-06,6.53e-06,0.00037769,1.84e-05,-1.18e-07,3.63e-07,-2.3e-06,4.89e-07,-3.17e-06,8.26e-22,-1.73e-21,-3.87e-21,1.85e-21,1.65e-21,-8.44e-22,-2.89e-21,-1.69e-21,-3.17e-22,7.61e-23,1.0
573,8.38e-06,0.010521,2.46e-09,1.65e-08,0.0039225,4.4e-05,1.96e-07,0.0011139,1.31e-05,-3.34e-07,2.92e-07,-9.1e-21,2.49e-06,5.31e-05,-5.9e-22,4.25e-21,0.0,-5.1e-22,-7.34e-22,7.78e-21,8.63e-21,1.78e-20,-1.65e-20,9.13e-22,1.0
574,8.87e-06,0.0087615,5.81e-09,3.78e-08,0.0039403,4.56e-05,2.74e-07,0.0012412,8.12e-06,8.38e-07,-8.8e-07,2.37e-19,-4.33e-06,-2.82e-05,-5.31e-21,-5.13e-21,-3.89e-21,-1.68e-21,-6.12e-22,1.94e-20,-7.14e-21,-1.9e-20,1.69e-20,-2.95e-20,1.0
575,9.42e-06,0.019274,2.38e-09,2.86e-08,0.0098378,5.72e-05,5.27e-07,0.00068596,2.32e-06,9.56e-07,-2.73e-07,-4.86e-19,1.58e-06,0.00011644,-3.54e-22,-1.91e-21,9.56e-22,-1.35e-21,8.87e-22,-4.74e-21,1.07e-20,2.1e-20,-2.71e-20,-1.34e-20,1.0
576,3.65e-06,0.0071504,2.23e-08,8.98e-08,2.54e-05,5.29e-05,8.09e-07,0.029091,1.59e-05,-9.38e-07,-2.91e-06,-6.06e-07,1.93e-07,0.00033302,-1.01e-20,-5.24e-21,-2.51e-21,7.14e-22,-1.53e-20,-3.23e-21,-7.05e-20,2.56e-20,-6.19e-20,-2.41e-20,0.0
577,6.8e-06,0.012229,7.16e-08,2.29e-06,1.43e-05,0.00024885,5.05e-07,0.012476,1.02e-05,-7.69e-07,6.57e-07,6.57e-07,6.3e-06,1.62e-05,-1.81e-21,-3.47e-21,-4.25e-22,-1.21e-21,9.41e-21,2.32e-20,2.91e-20,-2.91e-20,-2.47e-20,-9.67e-20,0.0
578,3.15e-06,0.0066629,5.76e-09,1.32e-07,8.87e-06,1.25e-05,9.05e-07,0.024978,4.23e-05,1.49e-06,2.53e-06,-2.19e-06,4.06e-06,5.32e-05,-1.53e-20,-7.79e-22,1.34e-20,5.71e-21,-4.04e-21,2.26e-20,6.34e-21,-5.29e-21,8.52e-20,7.31e-21,0.0
579,5.77e-06,0.010033,3.56e-09,5.82e-08,6.42e-05,3.48e-06,4.66e-07,0.0010328,4.5e-06,-2.05e-06,-9.17e-07,-3.25e-19,-1.89e-06,1.1e-05,7.61e-21,-9.56e-22,-1.66e-21,-1.73e-21,9.18e-23,-4.66e-21,-1.59e-21,1.48e-21,-2.96e-20,-7.44e-20,1.0
580,1.39e-05,0.01151,4e-05,8.59e-05,4.32e-05,1.96e-06,1.31e-06,0.0048666,0.00012009,-1.08e-06,2.55e-06,2.91e-19,8.55e-06,5.63e-06,-1.42e-21,-4.11e-21,1.19e-21,-1.16e-20,4.89e-22,4.4e-21,7.65e-20,-4.14e-20,-4.62e-20,8.04e-20,1.0
581,6.51e-06,0.015966,5.09e-09,5.06e-08,3.09e-05,2.52e-06,4.1e-07,0.0034637,7.05e-07,2.05e-06,2.61e-06,-2.66e-19,-1.24e-06,7.58e-06,1.45e-21,3.97e-21,-1.03e-21,1.92e-21,7.95e-22,-4.81e-21,5.64e-21,-1.69e-21,5.64e-20,2.94e-20,1.0
582,1.54e-06,0.0078174,2.61e-08,4.07e-08,4.45e-05,0.00023559,7.42e-06,0.012698,6.85e-05,2.93e-06,-6.52e-06,3.65e-08,-1.19e-06,5.6e-05,1.24e-20,7.93e-21,-1.9e-20,-1.23e-20,4.77e-21,-1.41e-20,5.29e-21,1.69e-20,-5.53e-20,-4.2e-20,0.0
583,1.78e-06,0.0072711,2.45e-08,5.75e-08,3.62e-05,0.00010841,5.52e-06,0.0039849,1.02e-05,2.97e-06,-5.07e-06,-4.73e-06,-5.3e-07,-5.76e-05,-3.39e-21,1.2e-21,3.21e-21,3.98e-21,-1.44e-21,4.06e-21,-1.14e-20,-3.22e-21,-4.21e-20,-7.61e-21,0.0
584,2.2e-06,0.0084626,1.39e-08,1e-07,4.49e-05,0.00042967,4.08e-06,0.021258,5.35e-05,-1.7e-06,-4.19e-06,5.04e-06,1.39e-05,0.00020611,-5.78e-21,-1.2e-21,-8.5e-21,4.69e-21,5.04e-20,-1.35e-20,-1.34e-20,1.78e-20,8.12e-21,5.54e-20,0.0
585,8.02e-06,0.0062371,7.31e-09,5.36e-08,3.51e-05,2.77e-05,9.85e-07,0.0042083,2.16e-06,1e-06,-3.37e-06,1.29e-06,1.17e-05,3.82e-06,2.66e-22,-1.61e-21,1.4e-21,1.16e-21,-3.46e-21,1.32e-21,2.81e-22,-4.41e-20,-1.71e-20,2.15e-20,0.0
586,1.13e-05,0.0092184,1.03e-08,1.22e-07,0.00054775,5.51e-05,1.77e-06,0.0030712,4.49e-05,-2.05e-06,-2.98e-06,-2.67e-06,-8.56e-06,-2.2e-05,2.07e-20,-7.79e-22,-2.04e-21,-1.02e-20,1.98e-20,-2.29e-20,-1.97e-20,-3.64e-20,-6.8e-20,-7.67e-20,0.0
587,7.46e-06,0.0053659,5.37e-09,6.02e-08,2.99e-05,2.3e-05,1.59e-06,0.0076614,7.68e-05,-9.24e-07,-1.9e-06,5.55e-06,6.73e-06,-7.25e-05,-1.84e-20,4.81e-21,1.85e-20,8.16e-22,1.66e-20,2.06e-21,-1.44e-20,-1.31e-20,-3.45e-20,5.36e-20,0.0
588,2.35e-06,0.0062928,6.55e-09,3.96e-08,2.17e-06,1.3e-05,6.92e-07,0.010413,2.06e-06,-7.41e-07,2.22e-07,-3.59e-07,1.68e-06,-8.43e-05,3.25e-22,-1.52e-21,-5.24e-22,6.58e-21,-2.65e-21,5.5e-21,-1.65e-20,-1.04e-20,-5.05e-20,-1.35e-19,0.0
589,2.46e-06,0.0058664,4.58e-09,3.51e-08,7.06e-06,7.33e-06,1e-06,0.010697,2.59e-06,2.49e-07,-1.62e-06,-4.22e-07,8.71e-06,-0.00036116,2.07e-22,-1.06e-22,-1.89e-21,-5.34e-21,1.67e-21,-4.96e-21,-2.39e-20,3.94e-20,-4.74e-20,5.11e-20,0.0
590,1.83e-06,0.0051663,3.29e-09,2.74e-08,5.62e-07,2.72e-06,1.8e-06,0.018228,4.85e-06,5.11e-07,5.35e-06,5.26e-06,7.84e-06,-0.00011106,-7.67e-22,3.45e-22,-1.89e-21,8.23e-21,-4.39e-21,-1.7e-20,-1.43e-20,2.05e-20,-2.92e-20,-7.1e-20,0.0
591,4.97e-06,0.0047975,1.01e-08,8.66e-08,2.47e-05,2.72e-05,2.51e-06,0.0075309,1.14e-05,-4e-06,4.91e-07,1.97e-07,5.52e-06,-0.00028304,4.75e-21,1.66e-21,-1.02e-21,-2.19e-21,-6.06e-21,-1.5e-20,4.4e-21,9.41e-21,-1.29e-20,-1.41e-19,1.0
592,3.21e-06,0.0066612,3.25e-09,1.82e-08,5.08e-05,1.05e-05,4.52e-06,0.0086431,1.22e-05,-3.52e-06,4.53e-06,-5.2e-06,-3.85e-06,0.00013939,-4.28e-21,1.13e-21,-2.57e-21,-3.16e-21,-2.14e-21,1.25e-21,-4.58e-21,1.13e-20,1.09e-19,5.72e-20,1.0
593,3.29e-06,0.0065502,5.22e-09,2.83e-08,1.1e-05,2.29e-05,1.5e-05,0.013769,3.96e-05,2.2e-06,6.16e-07,-2.78e-06,-1.65e-05,4.99e-05,5.43e-21,4.57e-21,-1.63e-20,-1.08e-20,1.32e-20,4.55e-21,-3.35e-21,-2.79e-20,0.0,-3.55e-20,1.0
594,8.58e-06,0.016411,2.44e-08,1.24e-07,0.0011849,0.015157,6.06e-07,6.25e-05,1.32e-05,7.64e-07,1.74e-06,2.73e-06,-2.5e-06,-2.35e-05,3.92e-21,-2.55e-21,6.18e-21,1.76e-20,7.34e-22,4.26e-20,7.49e-21,-1.17e-20,4.06e-21,1.77e-20,0.0
595,1.19e-05,0.01126,0.0002279,0.00034862,0.0022405,0.026537,7.6e-07,5.71e-05,8.19e-06,1.02e-06,-2.97e-06,9.97e-06,-2.61e-05,2.83e-05,2.07e-22,-4.96e-22,-1.31e-20,1.95e-20,8.61e-20,-3.91e-20,4.29e-21,4.61e-20,3.02e-20,1.74e-20,0.0
596,8.96e-06,0.015618,0.00021131,0.0011121,0.0059686,0.064946,5.43e-07,8.47e-05,1.22e-05,-9.58e-07,2e-06,1.03e-05,3.86e-06,-1.07e-05,3.72e-21,-2.69e-21,1e-20,-1.35e-20,1.88e-20,2.75e-21,-3.24e-20,-8.35e-21,4.57e-20,2.74e-20,0.0
597,9.66e-06,0.0092936,4.36e-09,4.68e-08,0.00056749,3.56e-05,4.06e-06,0.0045752,1.02e-05,7.92e-07,1.88e-06,5.58e-19,-1.97e-06,0.00011423,3.01e-21,6.07e-21,6.14e-21,2.29e-22,1.22e-22,4.99e-21,3.52e-22,1.25e-20,-2.56e-20,-1.43e-20,1.0
598,1.05e-05,0.014509,5.28e-09,1.63e-07,0.0017573,1.91e-05,2.75e-05,0.0013105,7.8e-05,-2.08e-06,7.14e-06,1.49e-18,3.14e-06,2.39e-05,5.31e-21,-1.25e-20,-6.12e-21,-5.1e-22,8.56e-22,1.91e-21,9.69e-21,6.07e-20,-1.47e-20,1.37e-20,1.0
599,7.45e-06,0.0071178,3.87e-09,1.84e-08,0.00099814,2.13e-05,1.27e-05,0.0040634,2.85e-05,6.59e-06,3.64e-06,-9.71e-20,-2.2e-05,-6.69e-05,2.52e-21,-2.35e-21,6.35e-21,-5.38e-21,-1.35e-21,-5.73e-21,-2.82e-21,-2.6e-20,5.45e-21,2.48e-20,1.0
600,1.73e-05,0.013409,8.75e-05,0.00011397,0.00027279,1.34e-05,4.75e-06,0.00050434,1.02e-05,-2.95e-08,4.53e-07,-1.45e-06,-1.64e-06,4.99e-05,5.68e-22,3.45e-22,3.3e-21,-9.91e-22,-1.22e-21,-1.51e-21,-5.11e-21,3.81e-21,-9.41e-23,-1.38e-21,1.0
601,4.06e-06,0.014909,8.47e-09,4.87e-08,8.71e-05,2.66e-06,6.42e-06,0.0003974,1.36e-05,3.29e-07,-1.62e-06,-3.65e-08,-2.78e-07,-1.26e-05,-5.16e-22,1.8e-21,2.23e-22,-3.9e-21,-5.57e-21,2.42e-21,1.72e-21,-3.7e-22,-5.9e-21,-3.2e-21,1.0
602,1.28e-05,0.011169,7.07e-05,0.00021346,9.2e-05,4.26e-06,9.15e-06,0.001056,1.9e-05,-5.61e-07,-1.53e-06,-1.03e-06,-2.9e-06,1.77e-05,-2.49e-21,5.66e-22,-3.06e-21,0.0,-7.02e-21,2.06e-21,2.55e-21,-1.24e-20,-1.45e-20,9.67e-21,1.0
603,1.04e-05,0.018963,2.58e-08,1.11e-07,0.0030344,0.00054651,3.94e-06,9.1e-05,7.13e-06,4.9e-07,-1.67e-06,-2.85e-06,-6.64e-06,8.63e-06,-6.85e-23,1.25e-21,5.88e-23,-1.94e-21,4.47e-21,3.7e-21,4.57e-21,-5.99e-21,1.5e-20,-1.2e-20,1.0
604,5.95e-06,0.010716,9e-08,2.25e-07,0.0019333,0.00026609,2.81e-06,7.86e-05,9.06e-05,-3.18e-07,9.67e-07,-1.57e-06,-3.69e-06,1.51e-05,4.6e-21,1.35e-20,-4.76e-21,-2.14e-20,1.33e-20,5.29e-21,-1.83e-20,1.06e-20,6.6e-21,-3.29e-20,1.0
605,6.17e-06,0.015092,3.82e-08,1.16e-07,0.00073812,0.00026911,1.6e-06,7.77e-05,1.28e-05,8.78e-07,2.46e-06,-3.23e-07,-2.74e-06,-1.09e-05,-8.79e-21,-1.29e-21,-3.48e-21,7.19e-21,5.69e-21,5.87e-21,-1.76e-21,-8.46e-22,7.61e-22,9.74e-21,1.0
606,7.58e-05,0.026151,0.0045621,0.0057775,0.0046202,6.52e-05,1.34e-05,0.00043788,4.65e-05,-1.26e-06,6.43e-07,-5.26e-08,3.96e-06,-1.01e-05,9.11e-22,9.91e-22,2.32e-21,-5.29e-22,-3.63e-22,7.97e-22,-1.09e-21,-1.88e-21,-3.16e-21,-7.73e-21,1.0
607,7.82e-05,0.025175,0.00093323,0.00074125,0.0080959,3.05e-05,7.87e-06,0.00025763,4.71e-05,1.09e-07,-4.2e-07,-1.66e-07,5.13e-07,-1.41e-06,2.56e-22,8.19e-22,-5.31e-22,-6.05e-22,2.03e-21,-8.76e-22,1.35e-21,2.65e-21,-1.75e-21,4.26e-21,1.0
608,3.35e-05,0.036274,0.0033054,0.0028945,0.0029751,6.84e-05,1.5e-05,0.00022791,0.00014187,-1.19e-06,2.39e-07,1.52e-06,7.01e-07,2.27e-05,-3.01e-21,4.31e-21,-1.64e-21,-1.89e-21,9.05e-21,-1.32e-21,4.4e-22,8.85e-22,7.29e-22,6.7e-21,1.0
609,7.53e-06,0.025157,1.83e-08,1.51e-07,0.00045109,5.18e-06,3.2e-07,0.00013034,8.22e-07,4.87e-07,-5.79e-07,1.78e-07,-6.29e-07,2.58e-05,1.46e-21,-1.96e-21,2.95e-22,-2.87e-23,-4.4e-22,-1.77e-21,-3.12e-21,-2.99e-21,-2.14e-21,2.12e-21,0.0
610,4.76e-06,0.019135,8.66e-09,1.78e-07,0.00040647,9.11e-06,5.06e-07,7.98e-05,1.24e-06,-2.23e-07,-9.84e-07,-9.99e-07,-7.16e-07,-3.63e-07,4.43e-23,1.68e-21,2.66e-23,9.56e-23,1.51e-21,6.15e-22,5.75e-21,9.38e-22,3.65e-22,-2.36e-21,0.0
611,6.42e-06,0.02087,1.26e-08,1.04e-07,0.00058898,2.15e-05,3.82e-07,0.00019753,9.98e-07,1.85e-09,-1.34e-07,-8.85e-07,-3.64e-07,-9.34e-06,1.42e-21,7.12e-22,4.25e-22,9.62e-22,2.28e-21,4.22e-21,-1.21e-21,2.64e-21,-1.08e-21,5e-21,0.0
612,5.24e-05,0.014214,9.07e-08,4.03e-07,0.00012511,6.18e-06,1.87e-07,0.00021847,3.39e-06,2.17e-06,-2.54e-07,-2.21e-07,-1.37e-07,-2.01e-19,-1.83e-21,6.73e-22,2.19e-21,-7.67e-21,8.69e-21,5.1e-21,1.94e-21,-1.17e-20,2.79e-21,-7.61e-22,1.0
613,2.63e-05,0.015142,8.07e-08,5.58e-07,0.00011944,7.07e-06,2.87e-07,0.00042183,7.43e-06,1.02e-06,2.76e-07,1.82e-19,1.51e-06,2.98e-05,3.25e-21,3.72e-21,2.76e-22,7.24e-21,-1.22e-22,-5.21e-21,8.46e-21,-3.49e-21,-3.81e-21,-4.17e-20,1.0
